Order ID,Order Date,Customer Name,Category,Product Name,Sales,Profit,Quantity,Discount,City,State
ORD100889,2023-07-24,Rohan Singh,Office Supplies,Notebook,3977.74,1290.28,8,0.1,Hyderabad,Telangana
ORD100890,2023-08-03,Vikram Sharma,Furniture,Desk,4410.49,267.58,3,0.05,Jaipur,Rajasthan
ORD100891,2023-02-02,Aditya Reddy,Office Supplies,Notebook,3106.94,-141.96,4,0.15,Chennai,Tamil Nadu
ORD100892,2023-12-15,Neha Sharma,Technology,Keyboard,4486.77,1274.39,9,0.2,Mumbai,Maharashtra
ORD100893,2024-12-24,Vivaan Kumar,Office Supplies,Notebook,4874.57,1227.14,10,0.3,Mumbai,Maharashtra
ORD100894,2025-04-23,Vikram Sharma,Technology,Laptop,876.88,-41.1,4,0.1,Delhi,Delhi
ORD100895,2025-01-15,Rahul Das,Office Supplies,Stapler,2517.04,734.28,3,0.25,Pune,Maharashtra
ORD100896,2023-12-09,Ananya Sharma,Furniture,Bookshelf,4849.7,1193.75,1,0.05,Ahmedabad,Gujarat
ORD100897,2023-12-16,Rahul Singh,Furniture,Chair,1366.78,303.21,7,0.1,Hyderabad,Telangana
ORD100898,2023-06-05,Nisha Kumar,Furniture,Table,4018.75,345.75,7,0.15,Jaipur,Rajasthan
ORD100899,2025-03-24,Neha Sharma,Office Supplies,Pen,3862.25,861.02,9,0,Mumbai,Maharashtra
ORD100900,2023-12-13,Kiran Kumar,Furniture,Bookshelf,354.27,85.6,3,0.2,Bengaluru,Karnataka
ORD100901,2024-10-08,Nisha Reddy,Office Supplies,Binder,4434.63,955.02,5,0.25,Pune,Maharashtra
ORD100902,2023-12-19,Aarav Reddy,Technology,Printer,4606.23,990.95,8,0.25,Hyderabad,Telangana
ORD100903,2024-07-11,Aisha Singh,,Monitor,3502.48,1048.83,,0.3,Hyderabad,Telangana
ORD100904,2023-11-05,Aditya Sharma,Technology,Keyboard,1980.47,442.63,3,0.2,Jaipur,Rajasthan
ORD100905,2023-10-18,Priya Sharma,Technology,Printer,1595.65,85.08,3,0,Bengaluru,Karnataka
ORD100906,2025-03-26,Vikram Singh,Office Supplies,Pen,4169.53,153.33,7,0.2,Mumbai,Maharashtra
ORD100907,2025-01-19,Vivaan Reddy,Office Supplies,Stapler,1804.64,-141.7,2,0.15,Chennai,Tamil Nadu
ORD100908,2024-08-09,Aarav Kumar,Office Supplies,Pen,4036.67,1392.85,10,0.25,Jaipur,Rajasthan
ORD100909,2025-05-14,Aisha Patel,Office Supplies,Paper,1458.45,369.21,10,0.25,Delhi,Delhi
ORD100910,2025-01-01,Arjun Singh,Technology,Mouse,570.87,75.59,4,0.3,Pune,Maharashtra
ORD100911,2024-04-10,Diya Patel,Technology,Monitor,4150.77,-262.01,1,0.15,Delhi,Delhi
ORD100912,2024-05-02,Priya Kumar,Furniture,Desk,3400.27,276.24,9,0.2,Kolkata,West Bengal
ORD100913,2025-06-11,Sneha Singh,Office Supplies,Binder,4982.73,1046.66,8,0.25,Kolkata,West Bengal
ORD100914,2025-04-23,Rohan Patel,Technology,Mouse,2449.58,259.58,9,0.3,Jaipur,Rajasthan
ORD100915,2023-05-01,Priya Kumar,Office Supplies,Notebook,3745.16,1216.55,6,0,Lucknow,Uttar Pradesh
ORD100916,2025-05-22,Meera Sharma,Furniture,Desk,2880.24,-235.81,3,0,Pune,Maharashtra
ORD100917,2023-11-09,Neha Reddy,Office Supplies,Binder,188.49,-6.73,10,0.15,Bengaluru,Karnataka
ORD100918,2023-11-09,Rahul Patel,Furniture,Bookshelf,60.32,8.83,2,0.3,Bengaluru,Karnataka
ORD100919,2024-03-03,Sanjay Singh,Office Supplies,Stapler,2289.25,119.09,7,0.15,Lucknow,Uttar Pradesh
ORD100920,2023-05-16,Ananya Singh,Technology,Monitor,3820.31,765.01,3,0.3,Pune,Maharashtra
ORD100921,2023-04-02,Aisha Das,Technology,Monitor,1966.81,600.09,6,0.2,Bengaluru,Karnataka
ORD100922,2024-11-17,Kavya Das,Office Supplies,Notebook,4336.47,946.41,10,0.25,Chennai,Tamil Nadu
ORD100923,2024-07-28,Diya Das,Technology,Laptop,1002.51,178.86,10,0.3,Bengaluru,Karnataka
ORD100924,2024-08-06,Nisha Patel,Office Supplies,Stapler,4489.48,-205.94,9,0.05,Bengaluru,Karnataka
ORD100925,2023-10-09,Priya Patel,Technology,Printer,2248.94,591.73,10,0.1,Kolkata,West Bengal
ORD100926,2024-08-26,Vivaan Kumar,Furniture,Desk,2213.24,191.94,9,0.1,Kolkata,West Bengal
ORD100927,2023-09-21,Aditya Sharma,Furniture,Sofa,882.37,-31.05,5,0.3,Mumbai,Maharashtra
ORD100928,2023-06-07,Rahul Kumar,Technology,Mouse,341.62,113.59,3,0,Bengaluru,Karnataka
ORD100929,2023-11-02,Arjun Sharma,Office Supplies,Pen,2093.47,96.09,7,0.3,Mumbai,Maharashtra
ORD100930,2023-02-23,Priya Patel,Technology,Printer,1220.63,157.31,9,0.15,Mumbai,Maharashtra
ORD100931,2023-10-03,Vivaan Reddy,Office Supplies,Stapler,2065.03,243.42,7,0.25,Hyderabad,Telangana
ORD100932,2023-01-20,Sneha Singh,Technology,Laptop,1269.26,189.9,3,0.1,Lucknow,Uttar Pradesh
ORD100933,2024-02-21,Kavya Sharma,Technology,Printer,1057.11,354.72,6,0.2,Delhi,Delhi
ORD100934,2025-03-11,Manoj Singh,Office Supplies,Stapler,2286.12,-227.58,8,0.3,Lucknow,Uttar Pradesh
ORD100935,2023-10-24,Rohan Sharma,Furniture,Bookshelf,1402.85,18.1,7,0.1,Hyderabad,Telangana
ORD100936,2024-08-22,Nisha Reddy,Furniture,Table,3708.96,568.91,5,0,Kolkata,West Bengal
ORD100937,2024-12-16,Diya Patel,Technology,Printer,4994.17,1474.41,4,0.2,Jaipur,Rajasthan
ORD100938,2025-04-01,Kiran Das,Office Supplies,Paper,4899.22,1070.43,5,0.05,Pune,Maharashtra
ORD100939,2023-12-16,Priya Kumar,Technology,Keyboard,128.58,27.17,1,0.2,Ahmedabad,Gujarat
ORD100940,2023-01-05,Aarav Das,Furniture,Bookshelf,2801.16,597.82,8,0.3,Kolkata,West Bengal
ORD100941,2024-07-05,Aditya Das,Technology,Laptop,2716.31,819.4,8,0.25,Mumbai,Maharashtra
ORD100942,2023-12-28,Arjun Singh,Office Supplies,Binder,927.07,227.67,1,0,Ahmedabad,
ORD100943,2024-01-15,Priya Kumar,Furniture,Table,3728.57,899.66,6,0.05,Mumbai,Maharashtra
ORD100944,2025-04-15,Aisha Das,Office Supplies,Pen,1209.58,147.83,6,0,Chennai,Tamil Nadu
ORD100945,2024-05-19,Aisha Patel,Furniture,Table,4922.1,921.89,2,0.3,Chennai,Tamil Nadu
ORD100946,2024-08-05,Nisha Kumar,Furniture,Sofa,1009.16,234.6,10,0.2,Delhi,Delhi
ORD100947,2023-03-08,Pooja Patel,Technology,Laptop,,217.92,4,0.2,Chennai,Tamil Nadu
ORD100948,2023-07-16,Aarav Das,Technology,Printer,3091.56,637.81,8,0,Kolkata,West Bengal
ORD100949,2024-10-18,Vivaan Reddy,Office Supplies,Binder,1406.48,289.84,8,0.15,Pune,Maharashtra
ORD100950,2024-06-13,Vivaan Das,Furniture,Chair,1425.77,126.93,8,0.1,Bengaluru,Karnataka
ORD100951,2024-02-06,Priya Reddy,Furniture,Sofa,4047.98,1399.06,4,0.25,Kolkata,West Bengal
ORD100952,2023-03-18,Manoj Patel,Furniture,Desk,1588.49,288.62,2,0,Ahmedabad,Gujarat
ORD100953,2024-03-18,Aarav Singh,Technology,Keyboard,4210.51,47.24,8,0.05,Pune,Maharashtra
ORD100954,2025-05-02,Vivaan Reddy,Technology,Mouse,4720.56,1175.83,10,0.15,Mumbai,Maharashtra
ORD100955,2024-10-02,Kavya Singh,Furniture,Chair,4873.9,1523.2,7,0.1,Mumbai,Maharashtra
ORD100956,2025-03-12,Ananya Sharma,Office Supplies,Notebook,1542.28,280.36,2,0,Bengaluru,Karnataka
ORD100957,2024-07-26,Vivaan Reddy,Office Supplies,Binder,524.36,125,4,0.3,Lucknow,Uttar Pradesh
ORD100958,2025-03-17,Aisha Sharma,Office Supplies,Binder,2347.84,217.52,10,0.2,Mumbai,Maharashtra
ORD100959,2023-12-14,Aarav Kumar,Technology,Keyboard,2959.68,-152.12,1,0.2,Mumbai,Maharashtra
ORD100960,2024-08-30,Priya Singh,Furniture,Sofa,1318.62,117.95,10,0.15,Delhi,Delhi
ORD100961,2023-09-06,Ananya Sharma,Furniture,Table,1592.75,153.11,6,0.1,Lucknow,Uttar Pradesh
ORD100962,2024-07-08,Ananya Patel,Office Supplies,Paper,3036.48,94.07,1,0.2,Lucknow,Uttar Pradesh
ORD100963,2024-11-04,Ananya Sharma,Furniture,Sofa,4104.96,622.94,1,0.15,Pune,Maharashtra
ORD100964,2023-07-20,Priya Das,Furniture,Chair,1740.68,349.07,8,0.2,Pune,Maharashtra
ORD100965,2025-05-22,Pooja Singh,Office Supplies,Stapler,1533.18,73.41,2,0.15,Bengaluru,Karnataka
ORD100965,2025-05-22,Pooja Singh,Office Supplies,Stapler,1533.18,73.41,2,0.15,Bengaluru,Karnataka
ORD100967,2025-01-22,Kiran Das,Office Supplies,Pen,2031.55,552.05,1,0.1,Bengaluru,Karnataka
ORD100968,2023-03-17,Neha Sharma,Technology,Laptop,754.89,74.12,10,0.3,Pune,Maharashtra
ORD100969,2023-02-14,Aarav Patel,Furniture,Desk,912.03,272.17,3,0.1,Jaipur,Rajasthan
ORD100970,2023-09-09,Rohan Patel,Furniture,Table,4222.26,1308.02,1,0.3,Delhi,Delhi
ORD100971,2024-01-24,Diya Reddy,Furniture,Desk,2308.21,153.12,6,0.25,Delhi,Delhi
ORD100972,2024-06-23,Aisha Kumar,Technology,Laptop,636.54,189.2,3,0.3,Hyderabad,Telangana
ORD100973,2023-07-16,Vikram Kumar,Technology,Keyboard,1623.86,151.49,4,0,Lucknow,Uttar Pradesh
ORD100974,2024-08-24,Priya Singh,Office Supplies,Pen,1672.02,-127.13,5,0.3,Delhi,Delhi
ORD100975,2025-05-21,Nisha Singh,Office Supplies,Pen,3650.13,923.85,10,0,Delhi,Delhi
ORD100976,2024-06-04,Arjun Das,Technology,Keyboard,2518.01,274.26,6,0.25,Pune,Maharashtra
ORD100977,2024-06-22,Sanjay Das,Office Supplies,Binder,1378.26,110.85,10,0.25,Bengaluru,Karnataka
ORD100978,2023-08-01,Manoj Patel,Office Supplies,Pen,2009.7,75.76,7,0.2,Delhi,Delhi
ORD100979,2025-05-12,Neha Reddy,Technology,Laptop,714.94,-44.46,8,0.2,Pune,Maharashtra
ORD100980,2023-08-24,Pooja Sharma,Office Supplies,Stapler,3124.57,286.67,8,0.15,Kolkata,West Bengal
ORD100981,2024-01-12,Sanjay Reddy,Office Supplies,Binder,172.36,17.02,5,0.25,Mumbai,Maharashtra
ORD100982,2024-01-03,Aditya Reddy,Technology,Printer,2755.93,-178.66,5,0.05,Mumbai,Maharashtra
ORD100983,2023-05-02,Aditya Reddy,Furniture,Sofa,1041.52,-11.99,6,0.1,Chennai,Tamil Nadu
ORD100984,2025-02-02,Sneha Patel,Technology,Printer,4990.08,1742.95,9,0.1,Bengaluru,Karnataka
ORD100985,2025-02-27,Rahul Reddy,Office Supplies,Binder,4731.78,1276.81,1,0.15,Jaipur,Rajasthan
ORD100986,2025-02-18,Ananya Kumar,Furniture,Table,3630.51,-20.17,4,0.2,Lucknow,Uttar Pradesh
ORD100987,2025-03-15,Vikram Kumar,Technology,Monitor,1736.26,-106.53,4,0.15,Kolkata,West Bengal
ORD100988,2023-08-03,Kavya Kumar,Technology,Laptop,1904.77,304.53,3,0.1,Bengaluru,Karnataka
ORD100988,2023-08-03,Kavya Kumar,Technology,Laptop,1904.77,304.53,3,0.1,Bengaluru,Karnataka
ORD100990,2024-08-24,Aarav Singh,Furniture,Table,810.77,266.49,6,0.2,Lucknow,Uttar Pradesh
ORD100991,2024-09-14,Pooja Kumar,Office Supplies,Pen,4746.03,-338.54,7,0.05,Ahmedabad,Gujarat
ORD100992,2023-04-22,Kiran Singh,Office Supplies,Paper,511.55,-27.14,9,0.05,Bengaluru,Karnataka
ORD100993,2025-04-26,Aisha Kumar,Furniture,Table,1035.04,320.97,7,0.1,Hyderabad,Telangana
ORD100994,2023-08-27,Rahul Das,Technology,Laptop,2300.59,151.59,1,0.05,Pune,Maharashtra
ORD100995,2025-05-30,Meera Kumar,Furniture,Chair,689.23,60.85,2,0.15,Hyderabad,Telangana
ORD100996,,Priya Reddy,Office Supplies,Binder,835.97,132.74,5,0.2,Hyderabad,Telangana
ORD100997,2024-05-29,Kavya Reddy,Furniture,Chair,4955.87,498.46,7,0.2,Hyderabad,Telangana
ORD100998,2024-06-22,Kiran Singh,Office Supplies,Binder,2340.34,-192.87,2,0.1,Ahmedabad,Gujarat
ORD100999,2023-12-22,Rahul Kumar,Technology,Mouse,2104.51,-40.39,10,0.25,Kolkata,West Bengal
ORD101000,2024-04-13,Arjun Das,Furniture,Sofa,522.89,112.1,1,0.05,Delhi,Delhi
ORD101001,2023-10-08,Vikram Reddy,Technology,Laptop,3505.32,788.99,4,0.15,Kolkata,West Bengal
ORD101002,2025-02-19,Vikram Sharma,Office Supplies,Notebook,3789.21,481.15,,0.15,Ahmedabad,Gujarat
ORD101003,2023-06-18,Sneha Patel,Technology,Laptop,2337.73,-156.77,,0.15,Pune,Maharashtra
ORD101004,2025-02-02,Arjun Patel,Office Supplies,Notebook,103.15,-4.99,3,0.1,Ahmedabad,Gujarat
ORD101005,2024-05-11,Kavya Sharma,Furniture,Sofa,3302.26,730.17,8,0.05,Ahmedabad,Gujarat
ORD101006,2025-04-20,Sneha Patel,Furniture,Chair,3054.59,-61.84,2,0.2,Kolkata,West Bengal
ORD101007,2023-06-22,Aditya Das,Furniture,Desk,809.81,49.51,4,0.25,Bengaluru,Karnataka
ORD101008,2024-11-22,Vikram Patel,Office Supplies,Notebook,4190.68,1111.29,2,0.15,Chennai,Tamil Nadu
ORD101009,2024-03-30,Vivaan Singh,Furniture,Chair,3873.43,949.77,4,0.1,Hyderabad,Telangana
ORD101010,2023-07-24,Aditya Sharma,Office Supplies,Notebook,4946.99,255.77,4,0.25,Mumbai,Maharashtra
ORD101011,2023-08-14,Diya Das,Furniture,Table,267.86,34.99,6,0.1,Jaipur,Rajasthan
ORD101012,2024-10-03,Priya Singh,Furniture,Sofa,2005.57,185.61,4,0.05,Mumbai,Maharashtra
ORD101013,2024-01-01,Kiran Patel,Furniture,Bookshelf,3287.26,-311,4,0.15,Hyderabad,Telangana
ORD101014,2023-03-09,Sneha Das,Technology,Keyboard,267.5,79.84,7,0.1,Lucknow,Uttar Pradesh
ORD101015,2024-05-26,Diya Das,Technology,Printer,898.72,297.98,10,0.1,Kolkata,West Bengal
ORD101016,2024-11-25,Ananya Reddy,Furniture,Desk,4891.21,977.59,2,0.1,Bengaluru,Karnataka
ORD101017,2024-09-15,Pooja Kumar,Office Supplies,Stapler,3220.93,14.79,10,0.25,Bengaluru,Karnataka
ORD101018,2023-08-27,Aarav Singh,Furniture,Desk,1220.16,113.26,4,0.2,Mumbai,Maharashtra
ORD101019,2023-03-03,Ananya Reddy,Office Supplies,Paper,1049.96,72.54,1,0.05,Lucknow,Uttar Pradesh
ORD101020,2024-03-30,Kiran Patel,Office Supplies,Paper,3235.83,783.79,9,0.3,Kolkata,West Bengal
ORD101021,2024-10-25,Rahul Sharma,Furniture,Desk,1746.51,-12.89,1,0.25,Hyderabad,Telangana
ORD101022,2025-03-31,Manoj Singh,Office Supplies,Stapler,1642.1,162.67,1,0,Ahmedabad,Gujarat
ORD101023,2023-03-13,Priya Sharma,Technology,Mouse,4694.46,-204.2,3,0.2,Jaipur,Rajasthan
ORD101023,2023-03-13,Priya Sharma,Technology,Mouse,4694.46,-204.2,3,0.2,Jaipur,Rajasthan
ORD101025,2023-09-08,Meera Patel,Technology,Mouse,1550.35,247.11,4,0.1,Ahmedabad,Gujarat
ORD101026,2023-03-23,Neha Kumar,Office Supplies,Pen,2380.03,214.71,10,0.25,Kolkata,West Bengal
ORD101027,2025-02-17,Ananya Kumar,Furniture,Bookshelf,2165.62,-135.45,5,0.2,Jaipur,Rajasthan
ORD101028,2023-06-06,Vikram Das,Furniture,Desk,1933.23,72.75,5,0.15,Jaipur,Rajasthan
ORD101028,2023-06-06,Vikram Das,Furniture,Desk,1933.23,72.75,5,0.15,Jaipur,Rajasthan
ORD101030,2025-06-01,Nisha Das,Technology,Keyboard,2482.7,785.93,7,0.25,Pune,Maharashtra
ORD101031,2024-01-29,Sanjay Reddy,Technology,Printer,402.61,120.08,2,0.15,Lucknow,Uttar Pradesh
ORD101032,2023-06-16,Priya Kumar,Office Supplies,Paper,2572.56,308.4,6,0.25,Bengaluru,Karnataka
ORD101033,2024-10-28,Arjun Kumar,Technology,Mouse,1249.65,-105.56,6,0.25,Bengaluru,Karnataka
ORD101034,2024-12-15,Ananya Reddy,Technology,Monitor,4724.11,-159.13,4,0.2,Lucknow,Uttar Pradesh
ORD101035,2024-11-09,Rohan Sharma,Furniture,Chair,3239.77,1012.74,7,0.25,Lucknow,Uttar Pradesh
ORD101036,2023-03-24,Nisha Patel,Office Supplies,Pen,4157.26,57.34,5,,Jaipur,Rajasthan
ORD101037,2024-11-05,Arjun Singh,Office Supplies,Binder,3774.69,1192.59,2,0,Lucknow,Uttar Pradesh
ORD101038,2025-03-06,Neha Patel,Office Supplies,Pen,4653.58,368.04,5,0,Delhi,Delhi
ORD101039,2025-04-15,Sanjay Sharma,Furniture,Chair,3880.03,341.55,7,0.25,Chennai,Tamil Nadu
ORD101040,2025-01-20,Meera Patel,Furniture,Desk,972.68,-38.47,8,0.05,Jaipur,Rajasthan
ORD101041,2023-04-23,Kavya Singh,Furniture,Table,1044.66,248.07,4,0.1,Kolkata,West Bengal
ORD101042,2024-03-27,Aisha Sharma,Technology,Mouse,445.06,-27.34,2,0.1,Mumbai,Maharashtra
ORD101043,2023-12-17,Aarav Singh,Furniture,Bookshelf,2451.71,593.9,1,0,Chennai,Tamil Nadu
ORD101044,2025-02-08,Aarav Das,Technology,Laptop,529.37,71.49,1,0.15,Lucknow,Uttar Pradesh
ORD101045,2024-06-16,Sneha Kumar,Office Supplies,Paper,3041.64,156.49,6,0.1,Hyderabad,Telangana
ORD101046,2024-01-05,Arjun Kumar,Technology,Laptop,4877.76,1428.62,2,0,Ahmedabad,Gujarat
ORD101047,2025-06-10,Arjun Das,Furniture,Chair,3029.45,881.73,5,0.25,Hyderabad,Telangana
ORD101048,2024-01-13,Kavya Singh,Technology,Monitor,2598.82,512.23,1,0.25,Pune,Maharashtra
ORD101049,2023-01-18,Neha Sharma,Technology,Keyboard,3405.75,17.37,8,0.15,Lucknow,Uttar Pradesh
ORD101050,2025-03-24,Aditya Reddy,Office Supplies,Binder,4935.01,1409.91,2,0.25,Kolkata,West Bengal
ORD101051,2023-10-28,Aisha Patel,Technology,Mouse,4355.8,1281.94,9,0,Delhi,Delhi
ORD101052,2024-05-24,Aditya Reddy,Technology,Printer,4936.74,543.34,8,0,Ahmedabad,Gujarat
ORD101053,2024-11-09,Vikram Patel,Furniture,Table,893.64,290.34,2,0,Kolkata,West Bengal
ORD101054,2025-01-02,Aarav Patel,Office Supplies,Binder,3843.23,-3.19,5,0.25,Ahmedabad,
ORD101055,2024-11-17,Diya Das,Furniture,Sofa,3186.06,386.73,6,0.3,Hyderabad,Telangana
ORD101056,2024-08-12,Aisha Sharma,Technology,Keyboard,1916.2,427.02,7,0.25,Jaipur,Rajasthan
ORD101057,2025-05-26,Meera Patel,Furniture,Desk,622.67,-37.7,2,0.1,Lucknow,Uttar Pradesh
ORD101058,2023-07-12,Diya Singh,Office Supplies,Pen,4273.99,1407.56,10,0.25,Bengaluru,Karnataka
ORD101059,2023-11-15,Vivaan Singh,Technology,Mouse,4243.24,1446.66,6,0.3,Pune,Maharashtra
ORD101060,2025-03-27,Ananya Singh,Technology,Printer,2974.34,-154.77,1,0.2,Ahmedabad,Gujarat
ORD101061,2023-11-20,Ananya Reddy,Furniture,Bookshelf,3415.91,-114.97,5,0.05,Bengaluru,Karnataka
ORD101062,2024-09-05,Kiran Reddy,Technology,Laptop,1403.59,395.04,10,0.15,Hyderabad,Telangana
ORD101063,2024-05-21,Rahul Das,Office Supplies,Notebook,4906.66,,4,0.3,Hyderabad,Telangana
ORD101064,2024-12-18,Vivaan Patel,Office Supplies,Binder,1530.55,408.28,3,0,Jaipur,Rajasthan
ORD101065,2024-02-06,Kiran Kumar,Technology,Monitor,4952.06,1193.3,7,0,Jaipur,Rajasthan
ORD101066,2025-01-14,Rahul Reddy,Technology,Mouse,3520.49,516.12,2,0.05,Pune,Maharashtra
ORD101067,2025-02-09,Pooja Sharma,Technology,Keyboard,2314.79,-60.97,3,0.15,Ahmedabad,Gujarat
ORD101068,2023-10-26,Ananya Patel,Furniture,Table,3689.83,-353.82,10,0,Delhi,Delhi
ORD101069,2024-01-21,Meera Das,Furniture,Chair,525.44,177.79,3,0,Mumbai,Maharashtra
ORD101070,2024-06-11,Kiran Singh,Office Supplies,Pen,3153.51,257.95,1,0,Hyderabad,Telangana
ORD101071,2024-02-11,Sanjay Reddy,Technology,Printer,4775.05,925.21,7,0.3,Mumbai,Maharashtra
ORD101072,2025-03-07,Kavya Das,Office Supplies,Paper,3180.05,318.97,1,0,Mumbai,Maharashtra
ORD101073,2023-03-26,Diya Kumar,Technology,Printer,1163.43,190.9,10,0.15,Chennai,Tamil Nadu
ORD101074,2024-12-11,Diya Singh,Furniture,Bookshelf,2446.75,465.05,7,0.1,Lucknow,Uttar Pradesh
ORD101075,2023-05-09,Diya Reddy,Furniture,Sofa,965.2,256.54,1,0.15,Jaipur,Rajasthan
ORD101076,2025-04-17,Vikram Singh,Office Supplies,Notebook,2618.56,427.15,2,0.3,Hyderabad,Telangana
ORD101077,2024-11-05,Diya Patel,Technology,Mouse,76.35,7.73,6,0,Bengaluru,Karnataka
ORD101078,2023-05-12,Pooja Patel,Technology,Mouse,484.71,7.53,1,0,Mumbai,Maharashtra
ORD101079,2024-06-02,Rahul Reddy,Technology,Mouse,2144.1,697.59,1,0.05,Chennai,Tamil Nadu
ORD101079,2024-06-02,Rahul Reddy,Technology,Mouse,2144.1,697.59,1,0.05,Chennai,Tamil Nadu
ORD101081,2024-09-12,Vikram Singh,Furniture,Chair,3329.95,-265.96,1,0.05,Delhi,Delhi
ORD101082,2023-11-03,Priya Patel,Technology,Printer,1119.4,68.93,3,0.25,Lucknow,Uttar Pradesh
ORD101083,2024-03-08,Aditya Singh,Office Supplies,Paper,1939.82,594.84,7,0.15,Mumbai,Maharashtra
ORD101084,2023-09-18,Meera Das,Furniture,Sofa,1058.63,194.05,5,0.25,Hyderabad,Telangana
ORD101085,2025-01-01,Neha Singh,Technology,Printer,3044.48,270.53,3,0.1,Kolkata,West Bengal
ORD101086,2024-01-24,Aarav Singh,Furniture,Chair,1387.12,193.03,9,0.15,Mumbai,Maharashtra
ORD101087,2023-12-04,Aditya Reddy,Office Supplies,Paper,774.33,200.66,5,0,Mumbai,Maharashtra
ORD101088,2024-01-22,Manoj Kumar,Furniture,Chair,919.87,209.5,5,0.2,Ahmedabad,Gujarat
ORD101089,2023-04-08,Nisha Reddy,Technology,Printer,4333.72,642.23,10,0,Bengaluru,Karnataka
ORD101090,2023-06-24,Kiran Kumar,Furniture,Desk,4040.12,828.29,9,0.2,Lucknow,Uttar Pradesh
ORD101091,2025-05-20,Arjun Kumar,Technology,Mouse,1332.35,278.46,3,0.25,Delhi,Delhi
ORD101092,2023-05-27,Arjun Singh,Technology,Keyboard,311.68,70.58,6,0.25,Hyderabad,Telangana
ORD101093,2024-11-25,Aisha Kumar,Technology,Monitor,956.37,328.81,8,0.2,Chennai,Tamil Nadu
ORD101094,2023-10-10,Meera Singh,Technology,Mouse,1560.68,446.46,5,0.15,Pune,Maharashtra
ORD101095,2025-05-15,Aditya Das,Furniture,Chair,3663.27,1191.26,3,0.2,Bengaluru,Karnataka
ORD101096,2023-03-28,Rahul Singh,Office Supplies,Notebook,4812.72,436.96,9,0.25,Delhi,Delhi
ORD101096,2023-03-28,Rahul Singh,Office Supplies,Notebook,4812.72,436.96,9,0.25,Delhi,Delhi
ORD101098,2025-01-01,Meera Das,Technology,Keyboard,1258.92,292.75,9,0.25,Lucknow,Uttar Pradesh
ORD101099,2023-02-13,Aisha Kumar,Furniture,Sofa,4523.8,-96.51,6,0.3,Delhi,Delhi
ORD101100,2024-06-10,Neha Sharma,Office Supplies,Binder,1926.52,130.96,2,0.1,Hyderabad,Telangana
ORD101101,2025-05-01,Vikram Sharma,Office Supplies,Paper,2441.47,46.72,1,0.25,Lucknow,Uttar Pradesh
ORD101102,2024-02-08,Priya Reddy,Technology,Printer,4137.35,-347.77,8,0.2,Ahmedabad,Gujarat
ORD101103,2023-02-28,,Technology,Monitor,1676.33,99.33,1,0.1,Delhi,Delhi
ORD101104,2024-02-16,Neha Sharma,Furniture,Bookshelf,2485.63,-153.77,9,0.05,Kolkata,West Bengal
ORD101105,2023-05-07,Sanjay Sharma,Furniture,Desk,1169.17,91.09,5,0.1,Kolkata,West Bengal
ORD101106,2023-07-06,Vikram Reddy,Furniture,Bookshelf,3298.58,322.31,3,0.1,Kolkata,West Bengal
ORD101107,2023-01-06,Neha Das,Furniture,Chair,988.36,-80.93,7,0.15,Pune,Maharashtra
ORD101108,2023-02-02,Rohan Das,Furniture,Bookshelf,4800.51,1643.3,2,0.15,Ahmedabad,Gujarat
ORD101109,2024-07-17,Sanjay Das,Technology,Mouse,1658.19,404.56,7,0.2,Kolkata,West Bengal
ORD101110,2023-05-15,Diya Sharma,Furniture,Table,819.93,102.49,4,0,Pune,Maharashtra
ORD101111,2024-03-15,Aisha Das,Furniture,Bookshelf,2426.96,65.53,2,0.3,Kolkata,West Bengal
ORD101112,2023-09-11,Aisha Patel,Technology,Printer,974.96,25.85,2,0.3,Chennai,Tamil Nadu
ORD101113,2024-12-18,Manoj Das,Office Supplies,Pen,2395.77,604.27,2,0.25,Jaipur,Rajasthan
ORD101114,2024-09-17,Rohan Patel,Technology,Mouse,1185.45,-47.97,1,0.1,Hyderabad,Telangana
ORD101115,2023-05-30,Meera Sharma,Technology,Mouse,500.13,-38.55,7,0.2,Chennai,Tamil Nadu
ORD101116,2024-12-17,Manoj Patel,Office Supplies,Binder,2422.02,313.5,1,0.1,Mumbai,Maharashtra
ORD101117,2023-10-03,Neha Reddy,Office Supplies,Binder,1272.49,385.31,3,0,Bengaluru,Karnataka
ORD101118,2023-02-23,Kiran Patel,Office Supplies,Binder,1436.79,248.47,7,0.05,Chennai,Tamil Nadu
ORD101119,2024-05-18,Neha Reddy,Office Supplies,Notebook,529.59,-49.7,9,0.3,Delhi,Delhi
ORD101120,2023-12-06,Neha Das,Office Supplies,Stapler,2667.87,179.32,5,0.05,Lucknow,Uttar Pradesh
ORD101121,2024-01-29,Aditya Sharma,Furniture,Sofa,645.75,105.87,4,0.05,Ahmedabad,Gujarat
ORD101122,2023-04-12,Aditya Singh,Technology,Keyboard,1542.31,174.88,4,0.2,Delhi,Delhi
ORD101123,2023-02-14,Ananya Patel,Office Supplies,Stapler,3572.44,1076.07,9,0.1,Pune,Maharashtra
ORD101124,2024-04-04,Diya Kumar,Furniture,Bookshelf,2124.07,677.79,9,0.3,Bengaluru,Karnataka
ORD101125,2023-06-20,Aisha Reddy,Technology,Mouse,1483.8,489.82,1,0.3,Hyderabad,
ORD101126,2025-01-28,Arjun Kumar,Technology,Printer,4357.77,1469.41,3,0.15,Jaipur,Rajasthan
